post_id,hour_of_day,day_of_week,is_weekend,user_id,followers,account_age_days,verified,content_length,num_hashtags,sentiment_positive,sentiment_negative,toxicity_score,hour_sin,hour_cos,day_sin,day_cos,followers_log,has_media,many_hashtags,long_content,sentiment_intensity,high_toxicity,large_account,topic_Business,topic_Climate,topic_Education,topic_Entertainment,topic_Fashion,topic_Finance,topic_Food,topic_Gaming,topic_Health,topic_Politics,topic_Science,topic_Sports,topic_Technology,topic_Travel,language_Chinese,language_English,language_French,language_German,language_Hindi,language_Japanese,language_Korean,language_Portuguese,language_Spanish,media_type_Link,media_type_Poll,media_type_Text,media_type_Video,location_Asia,location_Europe,location_North America,location_Oceania,location_South America,location_Unknown,popularity,pageranks,Authority,Hub,Degree,Weighted Degree,modularity_class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber
FAC20250519014451,13,0,0,user_201,691,2970,0,294,1,0.23,0.0,0.0,-0.2588190451025208,-0.9659258262890684,0.0,1.0,6.539585955617669,0,0,1,0.79,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.000108,0.001387,0.001387,43,129,8,9,0.287511,0.30484,9744.964919,0
FAC20250703115440,18,3,0,user_179438,1216,3521,0,57,3,0.616,0.092,15.8,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,7.104144092987527,1,0,0,0.616,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.000176,0.003256,0.003256,139,423,13,7,0.328858,0.356542,9622.613072,0
FAC20250922081704,20,0,0,user_110744,37,1137,0,75,2,0.758,0.029,29.7,-0.8660254037844386,0.5000000000000001,0.0,1.0,3.6375861597263857,1,0,0,0.758,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00015,0.003799,0.003799,135,406,1,8,0.327155,0.355392,8926.680479,0
FAC20250708042921,14,1,0,user_407485,8855,1877,0,307,2,0.04,0.94,84.5,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,9.088850474388472,1,0,1,0.94,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.1e-05,7.8e-05,7.8e-05,21,63,1,8,0.269334,0.282884,2092.895981,0
FAC20250929143809,20,0,0,user_98148,9,1462,0,234,2,0.114,0.054,13.6,-0.8660254037844386,0.5000000000000001,0.0,1.0,2.302585092994046,1,0,1,0.831,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9e-05,0.000719,0.000719,59,177,7,7,0.307866,0.328662,661.39086,0
FAC20250425093327,19,4,0,user_287086,1874,1159,0,141,1,0.191,0.077,0.0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,7.536363938404511,0,0,0,0.732,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.000114,0.001358,0.001358,44,132,11,8,0.284919,0.302115,9515.664787,0
FAC20250603025151,17,1,0,user_373801,52018,293,0,111,3,0.076,0.915,69.6,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,10.859364315442246,0,0,0,0.915,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,4.7e-05,3.3e-05,3.3e-05,8,24,17,10,0.241621,0.251797,212.036642,0
FAC20250909073210,20,1,0,user_253015,576,2184,0,305,1,0.263,0.093,31.5,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,6.3578422665081,1,0,1,0.644,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6.9e-05,0.000123,0.000123,17,51,13,7,0.268134,0.280415,3680.031246,0
FAC20250922080117,16,0,0,user_89233,9951,638,0,194,1,0.198,0.121,32.6,-0.8660254037844385,-0.5000000000000004,0.0,1.0,9.20552881497896,1,0,1,0.68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1e-05,8.7e-05,8.7e-05,19,57,1,8,0.267,0.2801,2550.30948,0
FAC20251006087626,14,0,0,user_155489,1201,3207,0,296,5,0.695,0.034,29.5,-0.4999999999999997,-0.8660254037844388,0.0,1.0,7.091742115095153,1,1,1,0.695,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,7.7e-05,0.001592,0.001592,39,117,9,8,0.31042,0.328036,3799.823631,0
